unique.id,time.sampled,elapsed.time.hrs
stn7-d2-pul-2-t0,4/7/13 15:40,0
stn7-d2-pul-2-t1,4/12/13 17:45,122.0833333
stn7-d2-pul-2-t2,4/19/13 15:57,288.2833333
stn7-d2-pul-2-t3,4/28/13 19:15,507.5833333
stn7-d2-pul-3-t0,4/7/13 15:40,0
stn7-d2-pul-3-t1,4/12/13 17:45,122.0833333
stn7-d2-pul-3-t2,4/19/13 15:57,288.2833333
stn7-d2-pul-3-t3,4/28/13 19:15,507.5833333
stn7-d2-pul-x-t0,4/7/13 15:40,0
stn7-d2-pul-x-t1,4/12/13 17:45,122.0833333
stn7-d2-pul-x-t2,4/19/13 15:57,288.2833333
stn7-d2-pul-x-t3,4/28/13 19:15,507.5833333
stn7-d2-xyl-1-t0,4/7/13 15:40,0
stn7-d2-xyl-1-t1,4/12/13 17:45,122.0833333
stn7-d2-xyl-1-t2,4/19/13 15:57,288.2833333
stn7-d2-xyl-1-t3,4/28/13 19:15,507.5833333
stn7-d2-xyl-2-t0,4/7/13 15:40,0
stn7-d2-xyl-2-t1,4/12/13 17:45,122.0833333
stn7-d2-xyl-2-t2,4/19/13 15:57,288.2833333
stn7-d2-xyl-2-t3,4/28/13 19:15,507.5833333
stn7-d2-xyl-3-t0,4/7/13 15:40,0
stn7-d2-xyl-3-t1,4/12/13 17:45,122.0833333
stn7-d2-xyl-3-t2,4/19/13 15:57,288.2833333
stn7-d2-xyl-3-t3,4/28/13 19:15,507.5833333
stn7-d2-xyl-x-t0,4/7/13 15:40,0
stn7-d2-xyl-x-t1,4/12/13 17:45,122.0833333
stn7-d2-xyl-x-t2,4/19/13 15:57,288.2833333
stn7-d2-xyl-x-t3,4/28/13 19:15,507.5833333
stn7-d3-fuc-1-t0,4/7/13 16:48,0
stn7-d3-fuc-1-t1,4/12/13 18:08,121.3333333
stn7-d3-fuc-1-t2,4/19/13 18:14,289.4333333
stn7-d3-fuc-1-t3,4/28/13 19:38,506.8333333
stn7-d3-fuc-2-t0,4/7/13 16:48,0
stn7-d3-fuc-2-t1,4/12/13 18:08,121.3333333
stn7-d3-fuc-2-t2,4/19/13 18:14,289.4333333
stn7-d3-fuc-2-t3,4/28/13 19:38,506.8333333
stn7-d3-fuc-3-t0,4/7/13 16:48,0
stn7-d3-fuc-3-t1,4/12/13 18:08,121.3333333
stn7-d3-fuc-3-t2,4/19/13 18:14,289.4333333
stn7-d3-fuc-3-t3,4/28/13 19:38,506.8333333
stn7-d3-fuc-x-t0,4/7/13 16:48,0
stn7-d3-fuc-x-t1,4/12/13 18:08,121.3333333
stn7-d3-fuc-x-t2,4/19/13 18:14,289.4333333
stn7-d3-fuc-x-t3,4/28/13 19:38,506.8333333
stn7-d3-ara-1-t0,4/7/13 16:48,0
stn7-d3-ara-1-t1,4/12/13 18:08,121.3333333
stn7-d3-ara-1-t2,4/19/13 18:14,289.4333333
stn7-d3-ara-1-t3,4/28/13 19:38,506.8333333
stn7-d3-ara-2-t0,4/7/13 16:48,0
stn7-d3-ara-2-t1,4/12/13 18:08,121.3333333
stn7-d3-ara-2-t2,4/19/13 18:14,289.4333333
stn7-d3-ara-2-t3,4/28/13 19:38,506.8333333
stn7-d3-ara-3-t0,4/7/13 16:48,0
stn7-d3-ara-3-t1,4/12/13 18:08,121.3333333
stn7-d3-ara-3-t2,4/19/13 18:14,289.4333333
stn7-d3-ara-3-t3,4/28/13 19:38,506.8333333
stn7-d3-ara-x-t0,4/7/13 16:48,0
stn7-d3-ara-x-t1,4/12/13 18:08,121.3333333
stn7-d3-ara-x-t2,4/19/13 18:14,289.4333333
stn7-d3-ara-x-t3,4/28/13 19:38,506.8333333
stn7-d3-chon-1-t0,4/7/13 16:48,0
stn7-d3-chon-1-t1,4/12/13 18:08,121.3333333
stn7-d3-chon-1-t2,4/19/13 18:14,289.4333333
stn7-d3-chon-1-t3,4/28/13 19:38,506.8333333
stn7-d3-chon-2-t0,4/7/13 16:48,0
stn7-d3-chon-2-t1,4/12/13 18:08,121.3333333
stn7-d3-chon-2-t2,4/19/13 18:14,289.4333333
stn7-d3-chon-2-t3,4/28/13 19:38,506.8333333
stn7-d3-chon-3-t0,4/7/13 16:48,0
stn7-d3-chon-3-t1,4/12/13 18:08,121.3333333
stn7-d3-chon-3-t2,4/19/13 18:14,289.4333333
stn7-d3-chon-3-t3,4/28/13 19:38,506.8333333
stn7-d3-chon-x-t0,4/7/13 16:48,0
stn7-d3-chon-x-t1,4/12/13 18:08,121.3333333
stn7-d3-chon-x-t2,4/19/13 18:14,289.4333333
stn7-d3-chon-x-t3,4/28/13 19:38,506.8333333
stn7-d3-lam-1-t0,4/7/13 16:48,0
stn7-d3-lam-1-t1,4/12/13 18:08,121.3333333
stn7-d3-lam-1-t2,4/19/13 18:14,289.4333333
stn7-d3-lam-1-t3,4/28/13 19:38,506.8333333
stn7-d3-lam-2-t0,4/7/13 16:48,0
stn7-d3-lam-2-t1,4/12/13 18:08,121.3333333
stn7-d3-lam-2-t2,4/19/13 18:14,289.4333333
stn7-d3-lam-2-t3,4/28/13 19:38,506.8333333
stn7-d3-lam-3-t0,4/7/13 16:48,0
stn7-d3-lam-3-t1,4/12/13 18:08,121.3333333
stn7-d3-lam-3-t2,4/19/13 18:14,289.4333333
stn7-d3-lam-3-t3,4/28/13 19:38,506.8333333
stn7-d3-lam-x-t0,4/7/13 16:48,0
stn7-d3-lam-x-t1,4/12/13 18:08,121.3333333
stn7-d3-lam-x-t2,4/19/13 18:14,289.4333333
stn7-d3-lam-x-t3,4/28/13 19:38,506.8333333
stn7-d3-pul-1-t0,4/7/13 16:48,0
stn7-d3-pul-1-t1,4/12/13 18:08,121.3333333
stn7-d3-pul-1-t2,4/19/13 18:14,289.4333333
stn7-d3-pul-1-t3,4/28/13 19:38,506.8333333
stn7-d3-pul-2-t0,4/7/13 16:48,0
stn7-d3-pul-2-t1,4/12/13 18:08,121.3333333
stn7-d3-pul-2-t2,4/19/13 18:14,289.4333333
stn7-d3-pul-2-t3,4/28/13 19:38,506.8333333
stn7-d3-pul-3-t0,4/7/13 16:48,0
stn7-d3-pul-3-t1,4/12/13 18:08,121.3333333
stn7-d3-pul-3-t2,4/19/13 18:14,289.4333333
stn7-d3-pul-3-t3,4/28/13 19:38,506.8333333
stn7-d3-pul-x-t0,4/7/13 16:48,0
stn7-d3-pul-x-t1,4/12/13 18:08,121.3333333
stn7-d3-pul-x-t2,4/19/13 18:14,289.4333333
stn7-d3-pul-x-t3,4/28/13 19:38,506.8333333
stn7-d3-xyl-1-t0,4/7/13 16:48,0
stn7-d3-xyl-1-t1,4/12/13 18:08,121.3333333
stn7-d3-xyl-1-t2,4/19/13 18:14,289.4333333
stn7-d3-xyl-1-t3,4/28/13 19:38,506.8333333
stn7-d3-xyl-2-t0,4/7/13 16:48,0
stn7-d3-xyl-2-t1,4/12/13 18:08,121.3333333
stn7-d3-xyl-2-t2,4/19/13 18:14,289.4333333
stn7-d3-xyl-2-t3,4/28/13 19:38,506.8333333
stn7-d3-xyl-3-t0,4/7/13 16:48,0
stn7-d3-xyl-3-t1,4/12/13 18:08,121.3333333
stn7-d3-xyl-3-t2,4/19/13 18:14,289.4333333
stn7-d3-xyl-3-t3,4/28/13 19:38,506.8333333
stn7-d3-xyl-x-t0,4/7/13 16:48,0
stn7-d3-xyl-x-t1,4/12/13 18:08,121.3333333
stn7-d3-xyl-x-t2,4/19/13 18:14,289.4333333
stn7-d3-xyl-x-t3,4/28/13 19:38,506.8333333
stn7-d4-fuc-1-t0,4/7/13 17:48,0
stn7-d4-fuc-1-t1,4/12/13 18:25,120.6166667
stn7-d4-fuc-1-t2,4/19/13 19:21,289.55
stn7-d4-fuc-1-t3,4/28/13 19:59,506.1833333
stn7-d4-fuc-2-t0,4/7/13 17:48,0
stn7-d4-fuc-2-t1,4/12/13 18:25,120.6166667
stn7-d4-fuc-2-t2,4/19/13 19:21,289.55
stn7-d4-fuc-2-t3,4/28/13 19:59,506.1833333
stn7-d4-fuc-3-t0,4/7/13 17:48,0
stn7-d4-fuc-3-t1,4/12/13 18:25,120.6166667
stn7-d4-fuc-3-t2,4/19/13 19:21,289.55
stn7-d4-fuc-3-t3,4/28/13 19:59,506.1833333
stn7-d4-fuc-x-t0,4/7/13 17:48,0
stn7-d4-fuc-x-t1,4/12/13 18:25,120.6166667
stn7-d4-fuc-x-t2,4/19/13 19:21,289.55
stn7-d4-fuc-x-t3,4/28/13 19:59,506.1833333
stn7-d4-ara-1-t0,4/7/13 17:48,0
stn7-d4-ara-1-t1,4/12/13 18:25,120.6166667
stn7-d4-ara-1-t2,4/19/13 19:21,289.55
stn7-d4-ara-1-t3,4/28/13 19:59,506.1833333
stn7-d4-ara-2-t0,4/7/13 17:48,0
stn7-d4-ara-2-t1,4/12/13 18:25,120.6166667
stn7-d4-ara-2-t2,4/19/13 19:21,289.55
stn7-d4-ara-2-t3,4/28/13 19:59,506.1833333
stn7-d4-ara-3-t0,4/7/13 17:48,0
stn7-d4-ara-3-t1,4/12/13 18:25,120.6166667
stn7-d4-ara-3-t2,4/19/13 19:21,289.55
stn7-d4-ara-3-t3,4/28/13 19:59,506.1833333
stn7-d4-ara-x-t0,4/7/13 17:48,0
stn7-d4-ara-x-t1,4/12/13 18:25,120.6166667
stn7-d4-ara-x-t2,4/19/13 19:21,289.55
stn7-d4-ara-x-t3,4/28/13 19:59,506.1833333
stn7-d4-chon-1-t0,4/7/13 17:48,0
stn7-d4-chon-1-t1,4/12/13 18:25,120.6166667
stn7-d4-chon-1-t2,4/19/13 19:21,289.55
stn7-d4-chon-1-t3,4/28/13 19:59,506.1833333
stn7-d4-chon-2-t0,4/7/13 17:48,0
stn7-d4-chon-2-t1,4/12/13 18:25,120.6166667
stn7-d4-chon-2-t2,4/19/13 19:21,289.55
stn7-d4-chon-2-t3,4/28/13 19:59,506.1833333
stn7-d4-chon-3-t0,4/7/13 17:48,0
stn7-d4-chon-3-t1,4/12/13 18:25,120.6166667
stn7-d4-chon-3-t2,4/19/13 19:21,289.55
stn7-d4-chon-3-t3,4/28/13 19:59,506.1833333
stn7-d4-chon-x-t0,4/7/13 17:48,0
stn7-d4-chon-x-t1,4/12/13 18:25,120.6166667
stn7-d4-chon-x-t2,4/19/13 19:21,289.55
stn7-d4-chon-x-t3,4/28/13 19:59,506.1833333
stn7-d4-lam-1-t0,4/7/13 17:48,0
stn7-d4-lam-1-t1,4/12/13 18:25,120.6166667
stn7-d4-lam-1-t2,4/19/13 19:21,289.55
stn7-d4-lam-1-t3,4/28/13 19:59,506.1833333
stn7-d4-lam-2-t0,4/7/13 17:48,0
stn7-d4-lam-2-t1,4/12/13 18:25,120.6166667
stn7-d4-lam-2-t2,4/19/13 19:21,289.55
stn7-d4-lam-2-t3,4/28/13 19:59,506.1833333
stn7-d4-lam-3-t0,4/7/13 17:48,0
stn7-d4-lam-3-t1,4/12/13 18:25,120.6166667
stn7-d4-lam-3-t2,4/19/13 19:21,289.55
stn7-d4-lam-3-t3,4/28/13 19:59,506.1833333
stn7-d4-lam-x-t0,4/7/13 17:48,0
stn7-d4-lam-x-t1,4/12/13 18:25,120.6166667
stn7-d4-lam-x-t2,4/19/13 19:21,289.55
stn7-d4-lam-x-t3,4/28/13 19:59,506.1833333
stn7-d4-pul-1-t0,4/7/13 17:48,0
stn7-d4-pul-1-t1,4/12/13 18:25,120.6166667
stn7-d4-pul-1-t2,4/19/13 19:21,289.55
stn7-d4-pul-1-t3,4/28/13 19:59,506.1833333
stn7-d4-pul-2-t0,4/7/13 17:48,0
stn7-d4-pul-2-t1,4/12/13 18:25,120.6166667
stn7-d4-pul-2-t2,4/19/13 19:21,289.55
stn7-d4-pul-2-t3,4/28/13 19:59,506.1833333
stn7-d4-pul-3-t0,4/7/13 17:48,0
stn7-d4-pul-3-t1,4/12/13 18:25,120.6166667
stn7-d4-pul-3-t2,4/19/13 19:21,289.55
stn7-d4-pul-3-t3,4/28/13 19:59,506.1833333
stn7-d4-pul-x-t0,4/7/13 17:48,0
stn7-d4-pul-x-t1,4/12/13 18:25,120.6166667
stn7-d4-pul-x-t2,4/19/13 19:21,289.55
stn7-d4-pul-x-t3,4/28/13 19:59,506.1833333
stn7-d4-xyl-1-t0,4/7/13 17:48,0
stn7-d4-xyl-1-t1,4/12/13 18:25,120.6166667
stn7-d4-xyl-1-t2,4/19/13 19:21,289.55
stn7-d4-xyl-1-t3,4/28/13 19:59,506.1833333
stn7-d4-xyl-2-t0,4/7/13 17:48,0
stn7-d4-xyl-2-t1,4/12/13 18:25,120.6166667
stn7-d4-xyl-2-t2,4/19/13 19:21,289.55
stn7-d4-xyl-2-t3,4/28/13 19:59,506.1833333
stn7-d4-xyl-3-t0,4/7/13 17:48,0
stn7-d4-xyl-3-t1,4/12/13 18:25,120.6166667
stn7-d4-xyl-3-t2,4/19/13 19:21,289.55
stn7-d4-xyl-3-t3,4/28/13 19:59,506.1833333
stn7-d4-xyl-x-t0,4/7/13 17:48,0
stn7-d4-xyl-x-t1,4/12/13 18:25,120.6166667
stn7-d4-xyl-x-t2,4/19/13 19:21,289.55
stn7-d4-xyl-x-t3,4/28/13 19:59,506.1833333
stn7-d5-fuc-1-t0,4/7/13 18:34,0
stn7-d5-fuc-1-t1,4/12/13 18:44,120.1666667
stn7-d5-fuc-1-t2,4/19/13 19:40,289.1
stn7-d5-fuc-1-t3,4/28/13 20:20,505.7666667
stn7-d5-fuc-2-t0,4/7/13 18:34,0
stn7-d5-fuc-2-t1,4/12/13 18:44,120.1666667
stn7-d5-fuc-2-t2,4/19/13 19:40,289.1
stn7-d5-fuc-2-t3,4/28/13 20:20,505.7666667
stn7-d5-fuc-3-t0,4/7/13 18:34,0
stn7-d5-fuc-3-t1,4/12/13 18:44,120.1666667
stn7-d5-fuc-3-t2,4/19/13 19:40,289.1
stn7-d5-fuc-3-t3,4/28/13 20:20,505.7666667
stn7-d5-fuc-x-t0,4/7/13 18:34,0
stn7-d5-fuc-x-t1,4/12/13 18:44,120.1666667
stn7-d5-fuc-x-t2,4/19/13 19:40,289.1
stn7-d5-fuc-x-t3,4/28/13 20:20,505.7666667
stn7-d5-ara-1-t0,4/7/13 18:34,0
stn7-d5-ara-1-t1,4/12/13 18:44,120.1666667
stn7-d5-ara-1-t2,4/19/13 19:40,289.1
stn7-d5-ara-1-t3,4/28/13 20:20,505.7666667
stn7-d5-ara-2-t0,4/7/13 18:34,0
stn7-d5-ara-2-t1,4/12/13 18:44,120.1666667
stn7-d5-ara-2-t2,4/19/13 19:40,289.1
stn7-d5-ara-2-t3,4/28/13 20:20,505.7666667
stn7-d5-ara-3-t0,4/7/13 18:34,0
stn7-d5-ara-3-t1,4/12/13 18:44,120.1666667
stn7-d5-ara-3-t2,4/19/13 19:40,289.1
stn7-d5-ara-3-t3,4/28/13 20:20,505.7666667
stn7-d5-ara-x-t0,4/7/13 18:34,0
stn7-d5-ara-x-t1,4/12/13 18:44,120.1666667
stn7-d5-ara-x-t2,4/19/13 19:40,289.1
stn7-d5-ara-x-t3,4/28/13 20:20,505.7666667
stn7-d5-chon-1-t0,4/7/13 18:34,0
stn7-d5-chon-1-t1,4/12/13 18:44,120.1666667
stn7-d5-chon-1-t2,4/19/13 19:40,289.1
stn7-d5-chon-1-t3,4/28/13 20:20,505.7666667
stn7-d5-chon-2-t0,4/7/13 18:34,0
stn7-d5-chon-2-t1,4/12/13 18:44,120.1666667
stn7-d5-chon-2-t2,4/19/13 19:40,289.1
stn7-d5-chon-2-t3,4/28/13 20:20,505.7666667
stn7-d5-chon-3-t0,4/7/13 18:34,0
stn7-d5-chon-3-t1,4/12/13 18:44,120.1666667
stn7-d5-chon-3-t2,4/19/13 19:40,289.1
stn7-d5-chon-3-t3,4/28/13 20:20,505.7666667
stn7-d5-chon-x-t0,4/7/13 18:34,0
stn7-d5-chon-x-t1,4/12/13 18:44,120.1666667
stn7-d5-chon-x-t2,4/19/13 19:40,289.1
stn7-d5-chon-x-t3,4/28/13 20:20,505.7666667
stn7-d5-lam-1-t0,4/7/13 18:34,0
stn7-d5-lam-1-t1,4/12/13 18:44,120.1666667
stn7-d5-lam-1-t2,4/19/13 19:40,289.1
stn7-d5-lam-1-t3,4/28/13 20:20,505.7666667
stn7-d5-lam-2-t0,4/7/13 18:34,0
stn7-d5-lam-2-t1,4/12/13 18:44,120.1666667
stn7-d5-lam-2-t2,4/19/13 19:40,289.1
stn7-d5-lam-2-t3,4/28/13 20:20,505.7666667
stn7-d5-lam-3-t0,4/7/13 18:34,0
stn7-d5-lam-3-t1,4/12/13 18:44,120.1666667
stn7-d5-lam-3-t2,4/19/13 19:40,289.1
stn7-d5-lam-3-t3,4/28/13 20:20,505.7666667
stn7-d5-lam-x-t0,4/7/13 18:34,0
stn7-d5-lam-x-t1,4/12/13 18:44,120.1666667
stn7-d5-lam-x-t2,4/19/13 19:40,289.1
stn7-d5-lam-x-t3,4/28/13 20:20,505.7666667
stn7-d5-pul-1-t0,4/7/13 18:34,0
stn7-d5-pul-1-t1,4/12/13 18:44,120.1666667
stn7-d5-pul-1-t2,4/19/13 19:40,289.1
stn7-d5-pul-1-t3,4/28/13 20:20,505.7666667
stn7-d5-pul-2-t0,4/7/13 18:34,0
stn7-d5-pul-2-t1,4/12/13 18:44,120.1666667
stn7-d5-pul-2-t2,4/19/13 19:40,289.1
stn7-d5-pul-2-t3,4/28/13 20:20,505.7666667
stn7-d5-pul-3-t0,4/7/13 18:34,0
stn7-d5-pul-3-t1,4/12/13 18:44,120.1666667
stn7-d5-pul-3-t2,4/19/13 19:40,289.1
stn7-d5-pul-3-t3,4/28/13 20:20,505.7666667
stn7-d5-pul-x-t0,4/7/13 18:34,0
stn7-d5-pul-x-t1,4/12/13 18:44,120.1666667
stn7-d5-pul-x-t2,4/19/13 19:40,289.1
stn7-d5-pul-x-t3,4/28/13 20:20,505.7666667
stn7-d5-xyl-1-t0,4/7/13 18:34,0
stn7-d5-xyl-1-t1,4/12/13 18:44,120.1666667
stn7-d5-xyl-1-t2,4/19/13 19:40,289.1
stn7-d5-xyl-1-t3,4/28/13 20:20,505.7666667
stn7-d5-xyl-2-t0,4/7/13 18:34,0
stn7-d5-xyl-2-t1,4/12/13 18:44,120.1666667
stn7-d5-xyl-2-t2,4/19/13 19:40,289.1
stn7-d5-xyl-2-t3,4/28/13 20:20,505.7666667
stn7-d5-xyl-3-t0,4/7/13 18:34,0
stn7-d5-xyl-3-t1,4/12/13 18:44,120.1666667
stn7-d5-xyl-3-t2,4/19/13 19:40,289.1
stn7-d5-xyl-3-t3,4/28/13 20:20,505.7666667
stn7-d5-xyl-x-t0,4/7/13 18:34,0
stn7-d5-xyl-x-t1,4/12/13 18:44,120.1666667
stn7-d5-xyl-x-t2,4/19/13 19:40,289.1
stn7-d5-xyl-x-t3,4/28/13 20:20,505.7666667
stn10-d0-fuc-1-t0,4/13/13 18:15,0
stn10-d0-fuc-1-t1,4/18/13 18:53,120.6333333
stn10-d0-fuc-1-t2,4/25/13 19:19,289.0666667
stn10-d0-fuc-1-t3,5/4/13 19:28,505.2166667
stn10-d0-fuc-2-t0,4/13/13 18:15,0
stn10-d0-fuc-2-t1,4/18/13 18:53,120.6333333
stn10-d0-fuc-2-t2,4/25/13 19:19,289.0666667
stn10-d0-fuc-2-t3,5/4/13 19:28,505.2166667
stn10-d0-fuc-3-t0,4/13/13 18:15,0
stn10-d0-fuc-3-t1,4/18/13 18:53,120.6333333
stn10-d0-fuc-3-t2,4/25/13 19:19,289.0666667
stn10-d0-fuc-3-t3,5/4/13 19:28,505.2166667
stn10-d0-fuc-x-t0,4/13/13 18:15,0
stn10-d0-fuc-x-t1,4/18/13 18:53,120.6333333
stn10-d0-fuc-x-t2,4/25/13 19:19,289.0666667
stn10-d0-fuc-x-t3,5/4/13 19:28,505.2166667
stn10-d0-ara-1-t0,4/13/13 18:15,0
stn10-d0-ara-1-t1,4/18/13 18:53,120.6333333
stn10-d0-ara-1-t2,4/25/13 19:19,289.0666667
stn10-d0-ara-1-t3,5/4/13 19:28,505.2166667
stn10-d0-ara-2-t0,4/13/13 18:15,0
stn10-d0-ara-2-t1,4/18/13 18:53,120.6333333
stn10-d0-ara-2-t2,4/25/13 19:19,289.0666667
stn10-d0-ara-2-t3,5/4/13 19:28,505.2166667
stn10-d0-ara-3-t0,4/13/13 18:15,0
stn10-d0-ara-3-t1,4/18/13 18:53,120.6333333
stn10-d0-ara-3-t2,4/25/13 19:19,289.0666667
stn10-d0-ara-3-t3,5/4/13 19:28,505.2166667
stn10-d0-ara-x-t0,4/13/13 18:15,0
stn10-d0-ara-x-t1,4/18/13 18:53,120.6333333
stn10-d0-ara-x-t2,4/25/13 19:19,289.0666667
stn10-d0-ara-x-t3,5/4/13 19:28,505.2166667
stn10-d0-chon-1-t0,4/13/13 18:15,0
stn10-d0-chon-1-t1,4/18/13 18:53,120.6333333
stn10-d0-chon-1-t2,4/25/13 19:19,289.0666667
stn10-d0-chon-1-t3,5/4/13 19:28,505.2166667
stn10-d0-chon-2-t0,4/13/13 18:15,0
stn10-d0-chon-2-t1,4/18/13 18:53,120.6333333
stn10-d0-chon-2-t2,4/25/13 19:19,289.0666667
stn10-d0-chon-2-t3,5/4/13 19:28,505.2166667
stn10-d0-chon-3-t0,4/13/13 18:15,0
stn10-d0-chon-3-t1,4/18/13 18:53,120.6333333
stn10-d0-chon-3-t2,4/25/13 19:19,289.0666667
stn10-d0-chon-3-t3,5/4/13 19:28,505.2166667
stn10-d0-chon-x-t0,4/13/13 18:15,0
stn10-d0-chon-x-t1,4/18/13 18:53,120.6333333
stn10-d0-chon-x-t2,4/25/13 19:19,289.0666667
stn10-d0-chon-x-t3,5/4/13 19:28,505.2166667
stn10-d0-lam-1-t0,4/13/13 18:15,0
stn10-d0-lam-1-t1,4/18/13 18:53,120.6333333
stn10-d0-lam-1-t2,4/25/13 19:19,289.0666667
stn10-d0-lam-1-t3,5/4/13 19:28,505.2166667
stn10-d0-lam-2-t0,4/13/13 18:15,0
stn10-d0-lam-2-t1,4/18/13 18:53,120.6333333
stn10-d0-lam-2-t2,4/25/13 19:19,289.0666667
stn10-d0-lam-2-t3,5/4/13 19:28,505.2166667
stn10-d0-lam-3-t0,4/13/13 18:15,0
stn10-d0-lam-3-t1,4/18/13 18:53,120.6333333
stn10-d0-lam-3-t2,4/25/13 19:19,289.0666667
stn10-d0-lam-3-t3,5/4/13 19:28,505.2166667
stn10-d0-lam-x-t0,4/13/13 18:15,0
stn10-d0-lam-x-t1,4/18/13 18:53,120.6333333
stn10-d0-lam-x-t2,4/25/13 19:19,289.0666667
stn10-d0-lam-x-t3,5/4/13 19:28,505.2166667
stn10-d0-pul-1-t0,4/13/13 18:15,0
stn10-d0-pul-1-t1,4/18/13 18:53,120.6333333
stn10-d0-pul-1-t2,4/25/13 19:19,289.0666667
stn10-d0-pul-1-t3,5/4/13 19:28,505.2166667
stn10-d0-pul-2-t0,4/13/13 18:15,0
stn10-d0-pul-2-t1,4/18/13 18:53,120.6333333
stn10-d0-pul-2-t2,4/25/13 19:19,289.0666667
stn10-d0-pul-2-t3,5/4/13 19:28,505.2166667
stn10-d0-pul-3-t0,4/13/13 18:15,0
stn10-d0-pul-3-t1,4/18/13 18:53,120.6333333
stn10-d0-pul-3-t2,4/25/13 19:19,289.0666667
stn10-d0-pul-3-t3,5/4/13 19:28,505.2166667
stn10-d0-pul-x-t0,4/13/13 18:15,0
stn10-d0-pul-x-t1,4/18/13 18:53,120.6333333
stn10-d0-pul-x-t2,4/25/13 19:19,289.0666667
stn10-d0-pul-x-t3,5/4/13 19:28,505.2166667
stn10-d0-xyl-1-t0,4/13/13 18:15,0
stn10-d0-xyl-1-t1,4/18/13 18:53,120.6333333
stn10-d0-xyl-1-t2,4/25/13 19:19,289.0666667
stn10-d0-xyl-1-t3,5/4/13 19:28,505.2166667
stn10-d0-xyl-2-t0,4/13/13 18:15,0
stn10-d0-xyl-2-t1,4/18/13 18:53,120.6333333
stn10-d0-xyl-2-t2,4/25/13 19:19,289.0666667
stn10-d0-xyl-2-t3,5/4/13 19:28,505.2166667
stn10-d0-xyl-3-t0,4/13/13 18:15,0
stn10-d0-xyl-3-t1,4/18/13 18:53,120.6333333
stn10-d0-xyl-3-t2,4/25/13 19:19,289.0666667
stn10-d0-xyl-3-t3,5/4/13 19:28,505.2166667
stn10-d0-xyl-x-t0,4/13/13 18:15,0
stn10-d0-xyl-x-t1,4/18/13 18:53,120.6333333
stn10-d0-xyl-x-t2,4/25/13 19:19,289.0666667
stn10-d0-xyl-x-t3,5/4/13 19:28,505.2166667
stn10-d1-fuc-1-t0,4/13/13 19:11,0
stn10-d1-fuc-1-t1,4/18/13 19:20,120.15
stn10-d1-fuc-1-t2,4/25/13 19:35,288.4
stn10-d1-fuc-1-t3,5/4/13 19:50,504.65
stn10-d1-fuc-2-t0,4/13/13 19:11,0
stn10-d1-fuc-2-t1,4/18/13 19:20,120.15
stn10-d1-fuc-2-t2,4/25/13 19:35,288.4
stn10-d1-fuc-2-t3,5/4/13 19:50,504.65
stn10-d1-fuc-3-t0,4/13/13 19:11,0
stn10-d1-fuc-3-t1,4/18/13 19:20,120.15
stn10-d1-fuc-3-t2,4/25/13 19:35,288.4
stn10-d1-fuc-3-t3,5/4/13 19:50,504.65
stn10-d1-fuc-x-t0,4/13/13 19:11,0
stn10-d1-fuc-x-t1,4/18/13 19:20,120.15
stn10-d1-fuc-x-t2,4/25/13 19:35,288.4
stn10-d1-fuc-x-t3,5/4/13 19:50,504.65
stn10-d1-ara-1-t0,4/13/13 19:11,0
stn10-d1-ara-1-t1,4/18/13 19:20,120.15
stn10-d1-ara-1-t2,4/25/13 19:35,288.4
stn10-d1-ara-1-t3,5/4/13 19:50,504.65
stn10-d1-ara-2-t0,4/13/13 19:11,0
stn10-d1-ara-2-t1,4/18/13 19:20,120.15
stn10-d1-ara-2-t2,4/25/13 19:35,288.4
stn10-d1-ara-2-t3,5/4/13 19:50,504.65
stn10-d1-ara-3-t0,4/13/13 19:11,0
stn10-d1-ara-3-t1,4/18/13 19:20,120.15
stn10-d1-ara-3-t2,4/25/13 19:35,288.4
stn10-d1-ara-3-t3,5/4/13 19:50,504.65
stn10-d1-ara-x-t0,4/13/13 19:11,0
stn10-d1-ara-x-t1,4/18/13 19:20,120.15
stn10-d1-ara-x-t2,4/25/13 19:35,288.4
stn10-d1-ara-x-t3,5/4/13 19:50,504.65
stn10-d1-chon-1-t0,4/13/13 19:11,0
stn10-d1-chon-1-t1,4/18/13 19:20,120.15
stn10-d1-chon-1-t2,4/25/13 19:35,288.4
stn10-d1-chon-1-t3,5/4/13 19:50,504.65
stn10-d1-chon-2-t0,4/13/13 19:11,0
stn10-d1-chon-2-t1,4/18/13 19:20,120.15
stn10-d1-chon-2-t2,4/25/13 19:35,288.4
stn10-d1-chon-2-t3,5/4/13 19:50,504.65
stn10-d1-chon-3-t0,4/13/13 19:11,0
stn10-d1-chon-3-t1,4/18/13 19:20,120.15
stn10-d1-chon-3-t2,4/25/13 19:35,288.4
stn10-d1-chon-3-t3,5/4/13 19:50,504.65
stn10-d1-chon-x-t0,4/13/13 19:11,0
stn10-d1-chon-x-t1,4/18/13 19:20,120.15
stn10-d1-chon-x-t2,4/25/13 19:35,288.4
stn10-d1-chon-x-t3,5/4/13 19:50,504.65
stn10-d1-lam-1-t0,4/13/13 19:11,0
stn10-d1-lam-1-t1,4/18/13 19:20,120.15
stn10-d1-lam-1-t2,4/25/13 19:35,288.4
stn10-d1-lam-1-t3,5/4/13 19:50,504.65
stn10-d1-lam-2-t0,4/13/13 19:11,0
stn10-d1-lam-2-t1,4/18/13 19:20,120.15
